Date,Power-1,solarRad_W/m2,temp_C,Hour,DayOfWeek,Day_Night,sin_hour,cos_hour,sin_dayofweek,Month,Power-2,Delta_Power,Power-3,Power-24
2019-01-20 21:00:00,104.09,9.58,10.408333333333331,21,6,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,1,108.825,-4.734999999999999,103.876,105.612
2019-01-20 22:00:00,100.522,6.67025,10.359166666666669,22,6,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,1,104.09,-3.567999999999998,108.825,102.212
2019-01-20 23:00:00,103.523,8.06,10.478333333333332,23,6,0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,1,100.522,3.0009999999999906,104.09,101.173
2019-01-21 00:00:00,105.191,8.55325,10.503333333333334,0,0,0,0.0,1.0,0.0,1,103.523,1.6680000000000064,100.522,98.475
2019-01-21 01:00:00,99.985,8.506583333333333,10.3825,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1,105.191,-5.206000000000003,103.523,100.307
2019-01-21 02:00:00,99.437,7.947166666666667,10.084166666666668,2,0,0,0.49999999999999994,0.8660254037844387,0.0,1,99.985,-0.5480000000000018,105.191,97.647
2019-01-21 03:00:00,102.963,9.62475,9.989166666666668,3,0,0,0.7071067811865475,0.7071067811865476,0.0,1,99.437,3.5259999999999962,99.985,96.439
2019-01-21 04:00:00,100.131,9.0635,9.6675,4,0,0,0.8660254037844386,0.5000000000000001,0.0,1,102.963,-2.8319999999999936,99.437,99.582
2019-01-21 05:00:00,99.425,7.267916666666667,9.406666666666666,5,0,0,0.9659258262890683,0.25881904510252074,0.0,1,100.131,-0.7060000000000031,102.963,98.306
2019-01-21 06:00:00,103.151,8.89725,9.175,6,0,1,1.0,6.123233995736766e-17,0.0,1,99.425,3.725999999999999,100.131,99.249
2019-01-21 07:00:00,104.685,10.036166666666666,9.229166666666666,7,0,1,0.9659258262890683,-0.25881904510252063,0.0,1,103.151,1.534000000000006,99.425,98.774
2019-01-21 08:00:00,149.454,75.97666666666667,9.519166666666669,8,0,1,0.8660254037844387,-0.4999999999999998,0.0,1,104.685,44.769000000000005,103.151,104.93
2019-01-21 09:00:00,189.049,238.625,10.415,9,0,1,0.7071067811865476,-0.7071067811865475,0.0,1,149.454,39.595,104.685,100.514
2019-01-21 10:00:00,239.108,380.31666666666666,11.199166666666663,10,0,1,0.49999999999999994,-0.8660254037844387,0.0,1,189.049,50.059,149.454,103.27
2019-01-21 11:00:00,264.473,481.51666666666665,11.476666666666668,11,0,1,0.258819045102521,-0.9659258262890682,0.0,1,239.108,25.36500000000001,189.049,108.403
2019-01-21 12:00:00,340.772,527.0500000000001,12.001666666666669,12,0,1,1.2246467991473532e-16,-1.0,0.0,1,264.473,76.29899999999998,239.108,110.688
2019-01-21 13:00:00,297.724,533.4166666666666,12.981666666666667,13,0,1,-0.2588190451025208,-0.9659258262890683,0.0,1,340.772,-43.048,264.473,108.276
2019-01-21 14:00:00,297.616,461.9583333333333,13.175,14,0,1,-0.4999999999999997,-0.8660254037844388,0.0,1,297.724,-0.10800000000000409,340.772,107.13
2019-01-21 15:00:00,301.143,328.3666666666667,12.743333333333332,15,0,1,-0.7071067811865471,-0.7071067811865479,0.0,1,297.616,3.526999999999987,297.724,107.962
2019-01-21 16:00:00,304.29,173.35833333333335,11.976666666666668,16,0,1,-0.8660254037844384,-0.5000000000000004,0.0,1,301.143,3.147000000000048,297.616,103.627
2019-01-21 17:00:00,282.383,30.450166666666664,11.288333333333334,17,0,1,-0.9659258262890683,-0.25881904510252063,0.0,1,304.29,-21.90700000000004,301.143,104.083
2019-01-21 18:00:00,274.919,4.20525,10.54,18,0,1,-1.0,-1.8369701987210297e-16,0.0,1,282.383,-7.463999999999999,304.29,103.876
2019-01-21 19:00:00,224.423,3.5124166666666667,10.371666666666668,19,0,1,-0.9659258262890684,0.2588190451025203,0.0,1,274.919,-50.49599999999998,282.383,108.825
2019-01-21 20:00:00,181.313,4.214333333333333,10.2975,20,0,1,-0.8660254037844386,0.5000000000000001,0.0,1,224.423,-43.110000000000014,274.919,104.09
2019-01-21 21:00:00,150.324,3.812666666666667,10.008333333333333,21,0,0,-0.7071067811865477,0.7071067811865474,0.0,1,181.313,-30.988999999999976,224.423,100.522
2019-01-21 22:00:00,122.816,5.12775,9.583333333333334,22,0,0,-0.5000000000000004,0.8660254037844384,0.0,1,150.324,-27.50800000000001,181.313,103.523
2019-01-21 23:00:00,108.629,4.200833333333334,9.581666666666669,23,0,0,-0.25881904510252157,0.9659258262890681,0.0,1,122.816,-14.186999999999998,150.324,105.191
2019-01-22 00:00:00,105.984,4.739,9.404166666666669,0,1,0,0.0,1.0,0.7818314824680298,1,108.629,-2.6450000000000102,122.816,99.985
2019-01-22 01:00:00,109.741,5.085416666666666,9.644166666666669,1,1,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,1,105.984,3.757000000000005,108.629,99.437
2019-01-22 02:00:00,105.099,2.7559166666666663,9.779166666666669,2,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,1,109.741,-4.641999999999996,105.984,102.963
2019-01-22 03:00:00,107.678,4.151416666666667,9.854166666666666,3,1,0,0.7071067811865475,0.7071067811865476,0.7818314824680298,1,105.099,2.5789999999999935,109.741,100.131
2019-01-22 04:00:00,101.618,4.2535,10.114166666666668,4,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,1,107.678,-6.060000000000002,105.099,99.425
2019-01-22 05:00:00,105.114,3.879583333333333,10.0975,5,1,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,1,101.618,3.4960000000000093,107.678,103.151
2019-01-22 06:00:00,103.611,4.848833333333333,10.354166666666666,6,1,1,1.0,6.123233995736766e-17,0.7818314824680298,1,105.114,-1.5030000000000001,101.618,104.685
2019-01-22 07:00:00,108.863,2.6055,10.575833333333334,7,1,1,0.9659258262890683,-0.25881904510252063,0.7818314824680298,1,103.611,5.251999999999995,105.114,149.454
2019-01-22 08:00:00,158.692,58.10166666666667,10.594166666666666,8,1,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,1,108.863,49.82900000000001,103.611,189.049
2019-01-22 09:00:00,205.697,212.0583333333333,10.946666666666664,9,1,1,0.7071067811865476,-0.7071067811865475,0.7818314824680298,1,158.692,47.004999999999995,108.863,239.108
2019-01-22 10:00:00,237.092,246.54166666666663,11.2925,10,1,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,1,205.697,31.39500000000001,158.692,264.473
2019-01-22 11:00:00,273.217,295.31666666666666,11.455,11,1,1,0.258819045102521,-0.9659258262890682,0.7818314824680298,1,237.092,36.12499999999997,205.697,340.772
2019-01-22 12:00:00,336.969,267.02,11.075,12,1,1,1.2246467991473532e-16,-1.0,0.7818314824680298,1,273.217,63.75200000000001,237.092,297.724
2019-01-22 13:00:00,290.801,270.1125,11.336666666666666,13,1,1,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,1,336.969,-46.168000000000006,273.217,297.616
2019-01-22 14:00:00,319.961,192.5483333333333,11.820833333333333,14,1,1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,1,290.801,29.160000000000025,336.969,301.143
2019-01-22 15:00:00,302.619,147.10833333333335,11.841666666666669,15,1,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,1,319.961,-17.341999999999985,290.801,304.29
2019-01-22 16:00:00,313.279,55.91833333333333,11.948333333333332,16,1,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,1,302.619,10.659999999999968,319.961,282.383
2019-01-22 17:00:00,285.557,11.931166666666668,11.835,17,1,1,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,1,313.279,-27.72199999999998,302.619,274.919
2019-01-22 18:00:00,283.333,3.245,11.755833333333332,18,1,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,1,285.557,-2.2239999999999895,313.279,224.423
2019-01-22 19:00:00,225.734,2.0955,11.335833333333332,19,1,1,-0.9659258262890684,0.2588190451025203,0.7818314824680298,1,283.333,-57.59900000000002,285.557,181.313
2019-01-22 20:00:00,178.327,2.2065,11.175833333333332,20,1,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,1,225.734,-47.40700000000001,283.333,150.324
2019-01-22 21:00:00,150.044,1.9709166666666669,11.015,21,1,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,1,178.327,-28.282999999999987,225.734,122.816
2019-01-22 22:00:00,122.257,2.042666666666667,11.181666666666668,22,1,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,1,150.044,-27.787000000000006,178.327,108.629
2019-01-22 23:00:00,115.479,2.03325,11.195833333333333,23,1,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,1,122.257,-6.778000000000006,150.044,105.984
2019-01-23 00:00:00,114.854,2.1809166666666666,11.085,0,2,0,0.0,1.0,0.9749279121818236,1,115.479,-0.625,122.257,109.741
2019-01-23 01:00:00,114.191,3.890916666666667,10.750833333333333,1,2,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,1,114.854,-0.6629999999999967,115.479,105.099
2019-01-23 02:00:00,109.626,4.509916666666666,10.566666666666666,2,2,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,1,114.191,-4.564999999999998,114.854,107.678
2019-01-23 03:00:00,110.573,2.947083333333333,10.763333333333334,3,2,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,1,109.626,0.9469999999999885,114.191,101.618
2019-01-23 04:00:00,106.13,3.6534166666666663,10.845833333333331,4,2,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,1,110.573,-4.442999999999998,109.626,105.114
2019-01-23 05:00:00,104.999,2.83175,10.741666666666667,5,2,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,1,106.13,-1.1310000000000002,110.573,103.611
2019-01-23 06:00:00,106.555,3.07175,11.152500000000002,6,2,1,1.0,6.123233995736766e-17,0.9749279121818236,1,104.999,1.5560000000000116,106.13,108.863
2019-01-23 07:00:00,109.411,4.336250000000001,11.3175,7,2,1,0.9659258262890683,-0.25881904510252063,0.9749279121818236,1,106.555,2.8559999999999945,104.999,158.692
2019-01-23 08:00:00,158.8,30.7725,11.245833333333332,8,2,1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,1,109.411,49.38900000000001,106.555,205.697
2019-01-23 09:00:00,197.39,164.415,11.940833333333332,9,2,1,0.7071067811865476,-0.7071067811865475,0.9749279121818236,1,158.8,38.589999999999975,109.411,237.092
2019-01-23 10:00:00,230.414,264.725,12.566666666666668,10,2,1,0.49999999999999994,-0.8660254037844387,0.9749279121818236,1,197.39,33.024,158.8,273.217
2019-01-23 11:00:00,266.593,261.96666666666664,12.676666666666668,11,2,1,0.258819045102521,-0.9659258262890682,0.9749279121818236,1,230.414,36.17900000000003,197.39,336.969
2019-01-23 12:00:00,353.008,340.8,13.335833333333332,12,2,1,1.2246467991473532e-16,-1.0,0.9749279121818236,1,266.593,86.41499999999996,230.414,290.801
2019-01-23 13:00:00,299.878,271.1166666666667,13.539166666666668,13,2,1,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,1,353.008,-53.129999999999995,266.593,319.961
2019-01-23 14:00:00,306.119,161.975,13.3275,14,2,1,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,1,299.878,6.241000000000042,353.008,302.619
2019-01-23 15:00:00,306.061,140.76666666666668,13.31,15,2,1,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,1,306.119,-0.05800000000004957,299.878,313.279
2019-01-23 16:00:00,283.855,81.39166666666667,12.9925,16,2,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,1,306.061,-22.20599999999996,306.119,285.557
2019-01-23 17:00:00,262.652,13.357583333333332,12.439166666666669,17,2,1,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,1,283.855,-21.20300000000003,306.061,283.333
2019-01-23 18:00:00,259.766,11.928583333333334,12.056666666666668,18,2,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,1,262.652,-2.8859999999999673,283.855,225.734
2019-01-23 19:00:00,234.623,4.147333333333333,12.089166666666666,19,2,1,-0.9659258262890684,0.2588190451025203,0.9749279121818236,1,259.766,-25.14300000000003,262.652,178.327
2019-01-23 20:00:00,193.196,3.4250833333333333,12.208333333333334,20,2,1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,1,234.623,-41.42699999999999,259.766,150.044
2019-01-23 21:00:00,156.147,4.690083333333333,12.050833333333337,21,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,1,193.196,-37.04900000000001,234.623,122.257
2019-01-23 22:00:00,129.44,2.991083333333333,12.153333333333334,22,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,1,156.147,-26.706999999999994,193.196,115.479
2019-01-23 23:00:00,118.067,6.4623333333333335,12.075833333333334,23,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,1,129.44,-11.373000000000005,156.147,114.854
2019-01-24 00:00:00,117.519,3.8796666666666666,12.21,0,3,0,0.0,1.0,0.43388373911755823,1,118.067,-0.5479999999999876,129.44,114.191
2019-01-24 01:00:00,113.685,3.6975833333333337,12.389166666666666,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,1,117.519,-3.834000000000003,118.067,109.626
2019-01-24 02:00:00,116.794,4.562916666666667,12.49,2,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,1,113.685,3.1089999999999947,117.519,110.573
2019-01-24 03:00:00,113.505,4.032,12.374166666666667,3,3,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,1,116.794,-3.2890000000000015,113.685,106.13
2019-01-24 04:00:00,111.301,5.377583333333333,12.005833333333332,4,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,1,113.505,-2.2039999999999935,116.794,104.999
2019-01-24 05:00:00,107.437,2.922,11.981666666666667,5,3,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,1,111.301,-3.8640000000000043,113.505,106.555
2019-01-24 06:00:00,106.279,2.7118333333333333,12.043333333333337,6,3,1,1.0,6.123233995736766e-17,0.43388373911755823,1,107.437,-1.1580000000000013,111.301,109.411
2019-01-24 07:00:00,110.699,3.397333333333333,12.346666666666666,7,3,1,0.9659258262890683,-0.25881904510252063,0.43388373911755823,1,106.279,4.420000000000002,107.437,158.8
2019-01-24 08:00:00,159.022,24.382500000000004,12.558333333333332,8,3,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,1,110.699,48.32299999999999,106.279,197.39
2019-01-24 09:00:00,193.683,159.80416666666667,12.794166666666667,9,3,1,0.7071067811865476,-0.7071067811865475,0.43388373911755823,1,159.022,34.661,110.699,230.414
2019-01-24 10:00:00,226.838,254.84166666666667,13.5575,10,3,1,0.49999999999999994,-0.8660254037844387,0.43388373911755823,1,193.683,33.155,159.022,266.593
2019-01-24 11:00:00,259.118,454.4666666666667,13.652500000000002,11,3,1,0.258819045102521,-0.9659258262890682,0.43388373911755823,1,226.838,32.28,193.683,353.008
2019-01-24 12:00:00,331.806,453.44166666666666,13.985833333333332,12,3,1,1.2246467991473532e-16,-1.0,0.43388373911755823,1,259.118,72.68799999999999,226.838,299.878
2019-01-24 13:00:00,289.467,270.55833333333334,14.225833333333334,13,3,1,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,1,331.806,-42.339,259.118,306.119
2019-01-24 14:00:00,269.744,368.5583333333333,13.908333333333331,14,3,1,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,1,289.467,-19.722999999999956,331.806,306.061
2019-01-24 15:00:00,298.578,314.9833333333333,13.8925,15,3,1,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,1,269.744,28.833999999999946,289.467,283.855
2019-01-24 16:00:00,282.67,215.45833333333331,13.579166666666666,16,3,1,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,1,298.578,-15.907999999999959,269.744,262.652
2019-01-24 17:00:00,259.406,49.74908333333334,13.1225,17,3,1,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,1,282.67,-23.26400000000001,298.578,259.766
2019-01-24 18:00:00,253.985,4.699666666666666,12.654166666666669,18,3,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,1,259.406,-5.420999999999992,282.67,234.623
2019-01-24 19:00:00,218.059,4.3109166666666665,12.545,19,3,1,-0.9659258262890684,0.2588190451025203,0.43388373911755823,1,253.985,-35.926000000000016,259.406,193.196
2019-01-24 20:00:00,179.005,5.732916666666667,12.4075,20,3,1,-0.8660254037844386,0.5000000000000001,0.43388373911755823,1,218.059,-39.054,253.985,156.147
2019-01-24 21:00:00,150.796,5.405333333333334,12.233333333333334,21,3,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,1,179.005,-28.209000000000003,218.059,129.44
2019-01-24 22:00:00,121.662,3.318833333333333,12.226666666666668,22,3,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,1,150.796,-29.133999999999986,179.005,118.067
2019-01-24 23:00:00,115.932,5.036083333333333,12.041666666666666,23,3,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,1,121.662,-5.730000000000004,150.796,117.519
2019-01-25 00:00:00,108.276,5.746666666666667,11.963333333333331,0,4,0,0.0,1.0,-0.433883739117558,1,115.932,-7.656000000000006,121.662,113.685
2019-01-25 01:00:00,109.38,4.975666666666666,11.824166666666663,1,4,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,1,108.276,1.1039999999999992,115.932,116.794
2019-01-25 02:00:00,102.492,5.33625,11.660833333333334,2,4,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,1,109.38,-6.887999999999991,108.276,113.505
2019-01-25 03:00:00,103.895,5.39425,11.473333333333334,3,4,0,0.7071067811865475,0.7071067811865476,-0.433883739117558,1,102.492,1.4029999999999916,109.38,111.301
2019-01-25 04:00:00,107.713,4.394,11.135,4,4,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,1,103.895,3.817999999999998,102.492,107.437
2019-01-25 05:00:00,104.895,6.2980833333333335,11.05,5,4,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,1,107.713,-2.817999999999998,103.895,106.279
2019-01-25 06:00:00,106.214,4.207333333333334,10.775,6,4,1,1.0,6.123233995736766e-17,-0.433883739117558,1,104.895,1.3190000000000026,107.713,110.699
2019-01-25 07:00:00,114.149,6.429916666666666,11.288333333333334,7,4,1,0.9659258262890683,-0.25881904510252063,-0.433883739117558,1,106.214,7.935000000000002,104.895,159.022
2019-01-25 08:00:00,152.977,85.39999999999999,11.9575,8,4,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,1,114.149,38.828,106.214,193.683
2019-01-25 09:00:00,192.859,245.575,12.1975,9,4,1,0.7071067811865476,-0.7071067811865475,-0.433883739117558,1,152.977,39.882000000000005,114.149,226.838
2019-01-25 10:00:00,212.788,390.45,12.985833333333334,10,4,1,0.49999999999999994,-0.8660254037844387,-0.433883739117558,1,192.859,19.929000000000002,152.977,259.118
2019-01-25 11:00:00,244.095,494.3666666666666,14.755833333333332,11,4,1,0.258819045102521,-0.9659258262890682,-0.433883739117558,1,212.788,31.306999999999988,192.859,331.806
2019-01-25 12:00:00,317.573,540.6666666666666,14.811666666666667,12,4,1,1.2246467991473532e-16,-1.0,-0.433883739117558,1,244.095,73.47799999999998,212.788,289.467
2019-01-25 13:00:00,286.17,532.5083333333333,16.330833333333334,13,4,1,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,1,317.573,-31.402999999999963,244.095,269.744
2019-01-25 14:00:00,248.047,468.275,17.29,14,4,1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,1,286.17,-38.12300000000002,317.573,298.578
2019-01-25 15:00:00,285.683,344.475,17.835,15,4,1,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,1,248.047,37.635999999999996,286.17,282.67
2019-01-25 16:00:00,271.017,190.025,17.924166666666668,16,4,1,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,1,285.683,-14.665999999999997,248.047,259.406
2019-01-25 17:00:00,258.877,37.73316666666667,17.3425,17,4,1,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,1,271.017,-12.139999999999986,285.683,253.985
2019-01-25 18:00:00,230.061,2.194,15.476666666666668,18,4,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,1,258.877,-28.816000000000003,271.017,218.059
2019-01-25 19:00:00,210.473,3.6224166666666666,14.4375,19,4,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,1,230.061,-19.587999999999994,258.877,179.005
2019-01-25 20:00:00,153.855,3.638916666666667,14.4,20,4,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,1,210.473,-56.61800000000002,230.061,150.796
2019-01-25 21:00:00,127.88,2.1944166666666667,14.575,21,4,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,1,153.855,-25.974999999999994,210.473,121.662
2019-01-25 22:00:00,116.56,2.746,14.1325,22,4,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,1,127.88,-11.319999999999993,153.855,115.932
2019-01-25 23:00:00,102.921,1.659166666666667,14.118333333333332,23,4,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,1,116.56,-13.638999999999996,127.88,108.276
2019-01-26 00:00:00,105.582,3.2448333333333337,12.406666666666666,0,5,0,0.0,1.0,-0.9749279121818236,1,102.921,2.660999999999987,116.56,109.38
2019-01-26 01:00:00,103.404,4.405916666666667,11.760833333333332,1,5,0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,1,105.582,-2.1779999999999973,102.921,102.492
2019-01-26 02:00:00,102.388,3.5496666666666665,10.801666666666668,2,5,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,1,103.404,-1.0159999999999911,105.582,103.895
2019-01-26 03:00:00,104.47,2.901,10.020833333333334,3,5,0,0.7071067811865475,0.7071067811865476,-0.9749279121818236,1,102.388,2.0819999999999936,103.404,107.713
2019-01-26 04:00:00,101.269,4.265333333333333,10.399166666666668,4,5,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,1,104.47,-3.2009999999999934,102.388,104.895
2019-01-26 05:00:00,98.965,4.78175,10.558333333333334,5,5,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,1,101.269,-2.304000000000002,104.47,106.214
2019-01-26 06:00:00,100.84,5.43475,10.001666666666669,6,5,1,1.0,6.123233995736766e-17,-0.9749279121818236,1,98.965,1.875,101.269,114.149
2019-01-26 07:00:00,98.417,7.017416666666667,9.59,7,5,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,1,100.84,-2.423000000000002,98.965,152.977
2019-01-26 08:00:00,112.267,87.75,9.348333333333334,8,5,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,1,98.417,13.849999999999994,100.84,192.859
2019-01-26 09:00:00,112.861,253.08333333333331,10.701666666666666,9,5,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,1,112.267,0.5940000000000083,98.417,212.788
2019-01-26 10:00:00,113.831,397.85,12.594166666666666,10,5,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,1,112.861,0.9699999999999989,112.267,244.095
2019-01-26 11:00:00,114.429,501.8083333333333,14.354166666666666,11,5,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,1,113.831,0.597999999999999,112.861,317.573
2019-01-26 12:00:00,111.125,549.9416666666667,15.760833333333332,12,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,1,114.429,-3.304000000000002,113.831,286.17
2019-01-26 13:00:00,110.956,537.5916666666667,16.1925,13,5,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,1,111.125,-0.16899999999999693,114.429,248.047
2019-01-26 14:00:00,117.342,469.7083333333333,17.096666666666668,14,5,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,1,110.956,6.385999999999996,111.125,285.683
2019-01-26 15:00:00,115.211,344.31666666666666,16.211666666666666,15,5,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,1,117.342,-2.1310000000000002,110.956,271.017
2019-01-26 16:00:00,122.249,186.60833333333332,16.933333333333334,16,5,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,1,115.211,7.037999999999997,117.342,258.877
2019-01-26 17:00:00,119.175,36.67241666666667,16.05,17,5,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,1,122.249,-3.073999999999998,115.211,230.061
2019-01-26 18:00:00,120.562,0.8766666666666666,14.628333333333332,18,5,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,1,119.175,1.3870000000000005,122.249,210.473
2019-01-26 19:00:00,120.535,1.6959166666666663,12.950833333333334,19,5,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,1,120.562,-0.027000000000001023,119.175,153.855
2019-01-26 20:00:00,114.149,3.045916666666667,11.754166666666668,20,5,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,1,120.535,-6.385999999999996,120.562,127.88
2019-01-26 21:00:00,114.287,4.242166666666667,11.369166666666668,21,5,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,1,114.149,0.13800000000000523,120.535,116.56
2019-01-26 22:00:00,105.796,3.2195,11.075,22,5,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,1,114.287,-8.491,114.149,102.921
2019-01-26 23:00:00,100.249,3.454916666666666,10.4575,23,5,0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,1,105.796,-5.547000000000011,114.287,105.582
2019-01-27 00:00:00,98.44,5.001166666666666,10.175833333333332,0,6,0,0.0,1.0,-0.7818314824680299,1,100.249,-1.8089999999999975,105.796,103.404
2019-01-27 01:00:00,104.416,2.3405,9.976666666666668,1,6,0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,1,98.44,5.975999999999999,100.249,102.388
2019-01-27 02:00:00,100.529,2.94275,9.996666666666668,2,6,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,1,104.416,-3.8870000000000005,98.44,104.47
2019-01-27 03:00:00,97.666,3.212666666666667,10.32,3,6,0,0.7071067811865475,0.7071067811865476,-0.7818314824680299,1,100.529,-2.8629999999999995,104.416,101.269
2019-01-27 04:00:00,98.712,2.850583333333333,10.303333333333333,4,6,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,1,97.666,1.0460000000000065,100.529,98.965
2019-01-27 05:00:00,101.154,3.111083333333333,10.703333333333331,5,6,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,1,98.712,2.441999999999993,97.666,100.84
2019-01-27 06:00:00,97.815,3.549583333333333,10.8175,6,6,1,1.0,6.123233995736766e-17,-0.7818314824680299,1,101.154,-3.3389999999999986,98.712,98.417
2019-01-27 07:00:00,97.708,4.613166666666667,10.685,7,6,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,1,97.815,-0.10699999999999932,101.154,112.267
2019-01-27 08:00:00,100.111,73.79166666666667,10.818333333333332,8,6,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,1,97.708,2.403000000000006,97.815,112.861
2019-01-27 09:00:00,96.922,174.83416666666668,11.481666666666667,9,6,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,1,100.111,-3.189000000000007,97.708,113.831
2019-01-27 10:00:00,101.058,234.775,11.913333333333334,10,6,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,1,96.922,4.13600000000001,100.111,114.429
2019-01-27 11:00:00,103.347,164.59166666666667,12.269166666666663,11,6,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,1,101.058,2.2889999999999873,96.922,111.125
2019-01-27 12:00:00,103.665,213.28333333333333,12.045,12,6,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,1,103.347,0.31800000000001205,101.058,110.956
2019-01-27 13:00:00,101.361,274.96666666666664,12.402500000000002,13,6,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,1,103.665,-2.304000000000002,103.347,117.342
